isi,prime,target,condition,meanRT
1050,generous,disc,unrel_strong,752.8
50,careless,disc,unrel_weak,759.3
1050,careless,disc,unrel_weak,781.2
50,infection,disease,strong,723.4
1050,infection,disease,strong,728.9
50,treatment,disease,weak,713.2
1050,treatment,disease,weak,726.6
50,republic,disease,unrel_strong,754.9
1050,republic,disease,unrel_strong,726.3
50,remover,disease,unrel_weak,665.3
1050,remover,disease,unrel_weak,769.2
50,gross,disgusting,strong,761.1
1050,gross,disgusting,strong,700.5
50,crude,disgusting,weak,846.8
1050,crude,disgusting,weak,756.5
50,antlers,disgusting,unrel_strong,753.6
1050,antlers,disgusting,unrel_strong,830.8
50,monarch,disgusting,unrel_weak,703.6
1050,monarch,disgusting,unrel_weak,797.9
50,china,dish,strong,642.5
1050,china,dish,strong,659.8
50,rinse,dish,weak,688.2
1050,rinse,dish,weak,708.8
50,cap,dish,unrel_strong,695.0
1050,cap,dish,unrel_strong,685.1
50,life,dish,unrel_weak,739.0
1050,life,dish,unrel_weak,641.0
50,plates,dishes,strong,655.5
1050,plates,dishes,strong,707.0
50,scrub,dishes,weak,641.5
1050,scrub,dishes,weak,704.9
50,he,dishes,unrel_strong,750.9
1050,he,dishes,unrel_strong,738.1
50,nature,dishes,unrel_weak,621.4
1050,nature,dishes,unrel_weak,737.7
50,gully,ditch,strong,711.5
1050,gully,ditch,strong,696.8
50,grove,ditch,weak,846.9
1050,grove,ditch,weak,709.9
50,rash,ditch,unrel_strong,854.0
1050,rash,ditch,unrel_strong,834.8
50,attack,ditch,unrel_weak,818.3
1050,attack,ditch,unrel_weak,778.8
50,scuba,dive,strong,571.4
1050,scuba,dive,strong,601.5
50,swan,dive,weak,661.1
1050,swan,dive,weak,726.2
50,selfish,dive,unrel_strong,740.6
1050,selfish,dive,unrel_strong,775.6
50,dime,dive,unrel_weak,770.9
1050,dime,dive,unrel_weak,859.2
50,separate,divide,strong,687.0
1050,separate,divide,strong,731.8
50,quotient,divide,weak,720.5
1050,quotient,divide,weak,672.7
50,indoors,divide,unrel_strong,728.2
1050,indoors,divide,unrel_strong,733.9
50,responsibility,divide,unrel_weak,779.3
1050,responsibility,divide,unrel_weak,635.7
50,make,do,strong,559.7
1050,make,do,strong,780.6
50,let,do,weak,641.0
1050,let,do,weak,681.0
50,binder,do,unrel_strong,678.8
1050,binder,do,unrel_strong,752.6
50,doorway,do,unrel_weak,582.2
1050,doorway,do,unrel_weak,675.8
50,medical,doctor,strong,652.0
1050,medical,doctor,strong,639.5
50,physical,doctor,weak,547.0
1050,physical,doctor,weak,620.8
50,indirect,doctor,unrel_strong,679.8
1050,indirect,doctor,unrel_strong,647.3
50,soak,doctor,unrel_weak,568.4
1050,soak,doctor,unrel_weak,654.5
50,deer,doe,strong,781.5
1050,deer,doe,strong,873.0
50,stag,doe,weak,762.1
1050,stag,doe,weak,820.5
50,spontaneous,doe,unrel_strong,955.2
1050,spontaneous,doe,unrel_strong,861.2
50,nail,doe,unrel_weak,1049.8
1050,nail,doe,unrel_weak,845.2
50,breed,dog,strong,549.8
1050,breed,dog,strong,632.8
50,pluto,dog,weak,535.1
1050,pluto,dog,weak,662.5
50,slick,dog,unrel_strong,602.3
1050,slick,dog,unrel_strong,646.5
50,roach,dog,unrel_weak,621.7
1050,roach,dog,unrel_weak,663.8
50,porcelain,doll,strong,646.1
1050,porcelain,doll,strong,605.3
50,toy,doll,weak,561.8
1050,toy,doll,weak,699.2
50,hoe,doll,unrel_strong,629.9
1050,hoe,doll,unrel_strong,694.2
50,button,doll,unrel_weak,607.9
1050,button,doll,unrel_weak,790.3
50,buck,dollar,strong,680.7
1050,buck,dollar,strong,649.8
50,pound,dollar,weak,755.7
1050,pound,dollar,weak,603.8
50,glory,dollar,unrel_strong,726.1
1050,glory,dollar,unrel_strong,691.7
50,question,dollar,unrel_weak,611.9
1050,question,dollar,unrel_weak,690.0
50,cents,dollars,strong,629.7
1050,cents,dollars,strong,660.7
50,fund,dollars,weak,610.1
1050,fund,dollars,weak,686.9
50,border,dollars,unrel_strong,651.5
1050,border,dollars,unrel_strong,672.6
50,rooster,dollars,unrel_weak,727.4
1050,rooster,dollars,unrel_weak,673.4
50,flipper,dolphin,strong,762.5
1050,flipper,dolphin,strong,678.3
50,fin,dolphin,weak,806.6
1050,fin,dolphin,weak,678.7
50,moustache,dolphin,unrel_strong,699.4
1050,moustache,dolphin,unrel_strong,743.4
50,sheet,dolphin,unrel_weak,835.2
1050,sheet,dolphin,unrel_weak,729.2
50,do,don't,strong,691.5
1050,do,don't,strong,625.4
50,disturb,don't,weak,763.3
1050,disturb,don't,weak,711.2
50,donkey,don't,unrel_strong,833.4
1050,donkey,don't,unrel_strong,688.5
50,multiply,don't,unrel_weak,763.6
1050,multiply,don't,unrel_weak,706.1
50,finished,done,strong,621.1
1050,finished,done,strong,704.3
50,enough,done,weak,597.9
1050,enough,done,weak,603.4
50,thunder,done,unrel_strong,621.5
1050,thunder,done,unrel_strong,608.3
50,leg,done,unrel_weak,646.6
1050,leg,done,unrel_weak,730.4
50,ass,donkey,strong,686.1
1050,ass,donkey,strong,736.3
50,zebra,donkey,weak,607.1
1050,zebra,donkey,weak,717.4
50,skillet,donkey,unrel_strong,612.1
1050,skillet,donkey,unrel_strong,692.3
50,chef,donkey,unrel_weak,613.8
1050,chef,donkey,unrel_weak,712.0
50,knock,door,strong,589.6
1050,knock,door,strong,664.9
50,hatch,door,weak,588.4
1050,hatch,door,weak,679.6
50,bet,door,unrel_strong,641.8
1050,bet,door,unrel_strong,660.3
50,dustpan,door,unrel_weak,584.8
1050,dustpan,door,unrel_weak,672.7
50,connect,dots,strong,701.9
1050,connect,dots,strong,728.3
50,spots,dots,weak,696.7
1050,spots,dots,weak,749.9
50,child,dots,unrel_strong,767.9
1050,child,dots,unrel_strong,733.2
50,orient,dots,unrel_weak,680.4
1050,orient,dots,unrel_weak,789.6
50,pastry,doughnut,strong,828.6
1050,pastry,doughnut,strong,684.7
50,dough,doughnut,weak,738.1
1050,dough,doughnut,weak,771.6
50,develop,doughnut,unrel_strong,870.6
1050,develop,doughnut,unrel_strong,848.1
50,ill,doughnut,unrel_weak,837.7
1050,ill,doughnut,unrel_weak,879.0
50,lay,down,strong,580.5
1050,lay,down,strong,597.7
50,tumble,down,weak,629.1
1050,tumble,down,weak,731.9
50,flat,down,unrel_strong,571.2
1050,flat,down,unrel_strong,690.3
50,competence,down,unrel_weak,670.3
1050,competence,down,unrel_weak,741.2
50,clog,drain,strong,711.3
1050,clog,drain,strong,608.1
50,plumber,drain,weak,702.7
1050,plumber,drain,weak,664.6
50,slide,drain,unrel_strong,637.1
1050,slide,drain,unrel_strong,651.5
50,will,drain,unrel_weak,740.7
1050,will,drain,unrel_weak,739.2
50,sketch,draw,strong,607.8
1050,sketch,draw,strong,639.2
50,artist,draw,weak,630.6
1050,artist,draw,weak,606.8
50,award,draw,unrel_strong,587.5
1050,award,draw,unrel_strong,645.4
50,fever,draw,unrel_weak,619.9
1050,fever,draw,unrel_weak,656.5
50,sleep,dream,strong,593.5
1050,sleep,dream,strong,667.5
50,possible,dream,weak,605.9
1050,possible,dream,weak,598.7
50,topic,dream,unrel_strong,608.5
1050,topic,dream,unrel_strong,642.8
50,technology,dream,unrel_weak,662.0
1050,technology,dream,unrel_weak,727.5
50,formal,dress,strong,607.3
1050,formal,dress,strong,598.8
50,wear,dress,weak,614.1
1050,wear,dress,weak,586.0
50,keeper,dress,unrel_strong,669.7
1050,keeper,dress,unrel_strong,576.6
50,athlete,dress,unrel_weak,679.2
1050,athlete,dress,unrel_weak,613.3
50,slurp,drink,strong,585.4
1050,slurp,drink,strong,620.8
50,alcohol,drink,weak,672.0
1050,alcohol,drink,weak,635.9
50,ghetto,drink,unrel_strong,660.7
1050,ghetto,drink,unrel_strong,738.3
50,perish,drink,unrel_weak,588.5
1050,perish,drink,unrel_weak,630.1
50,leak,drip,strong,595.9
1050,leak,drip,strong,703.5
50,faucet,drip,weak,616.8
1050,faucet,drip,weak,749.1
50,energy,drip,unrel_strong,681.9
1050,energy,drip,unrel_strong,775.1
50,swatter,drip,unrel_weak,785.0
1050,swatter,drip,unrel_weak,696.5
50,steer,drive,strong,718.6
1050,steer,drive,strong,703.5
50,van,drive,weak,677.2
1050,van,drive,weak,640.9
50,impact,drive,unrel_strong,667.7
1050,impact,drive,unrel_strong,727.1
50,hornet,drive,unrel_weak,582.9
1050,hornet,drive,unrel_weak,656.3
50,screw,driver,strong,636.3
1050,screw,driver,strong,608.9
50,truck,driver,weak,635.4
1050,truck,driver,weak,654.6
50,basket,driver,unrel_strong,656.5
1050,basket,driver,unrel_strong,685.6
50,safe,driver,unrel_weak,655.6
1050,safe,driver,unrel_weak,738.1
50,reckless,driving,strong,614.9
1050,reckless,driving,strong,615.5
50,license,driving,weak,645.3
1050,license,driving,weak,754.4
50,picture,driving,unrel_strong,693.1
1050,picture,driving,unrel_strong,660.8
50,dough,driving,unrel_weak,778.2
1050,dough,driving,unrel_weak,686.5
50,drip,drop,strong,586.0
1050,drip,drop,strong,632.2
50,spill,drop,weak,670.5
1050,spill,drop,weak,708.3
50,cursive,drop,unrel_strong,694.3
1050,cursive,drop,unrel_strong,696.8
50,belly,drop,unrel_weak,600.2
1050,belly,drop,unrel_weak,726.7
50,heroine,drug,strong,734.5
1050,heroine,drug,strong,628.3
50,acid,drug,weak,572.7
1050,acid,drug,weak,749.6
50,lots,drug,unrel_strong,622.7
1050,lots,drug,unrel_strong,633.6
50,nose,drug,unrel_weak,596.7
1050,nose,drug,unrel_weak,582.9
50,illegal,drugs,strong,631.6
1050,illegal,drugs,strong,608.5
50,heroin,drugs,weak,613.2
1050,heroin,drugs,weak,631.1
50,accelerate,drugs,unrel_strong,580.5
1050,accelerate,drugs,unrel_strong,663.0
50,retain,drugs,unrel_weak,635.5
1050,retain,drugs,unrel_weak,603.3
50,intoxicated,drunk,strong,588.7
1050,intoxicated,drunk,strong,637.1
50,stoned,drunk,weak,634.5
1050,stoned,drunk,weak,701.8
50,diminish,drunk,unrel_strong,724.9
1050,diminish,drunk,unrel_strong,668.7
50,condition,drunk,unrel_weak,586.9
1050,condition,drunk,unrel_weak,648.5
50,wet,dry,strong,589.5
1050,wet,dry,strong,752.1
50,thirsty,dry,weak,579.7
1050,thirsty,dry,weak,673.2
50,tension,dry,unrel_strong,589.8
1050,tension,dry,unrel_strong,725.5
50,estimate,dry,unrel_weak,569.2
1050,estimate,dry,unrel_weak,743.5
50,quack,duck,strong,686.8
1050,quack,duck,strong,587.5
50,mongoose,duck,weak,636.1
1050,mongoose,duck,weak,588.1
50,girlfriend,duck,unrel_strong,674.7
1050,girlfriend,duck,unrel_strong,623.6
50,fungus,duck,unrel_weak,691.4
1050,fungus,duck,unrel_weak,707.3
50,boring,dull,strong,646.6
1050,boring,dull,strong,731.6
50,tarnish,dull,weak,707.4
1050,tarnish,dull,weak,821.4
50,beginner,dull,unrel_strong,795.5
1050,beginner,dull,unrel_strong,762.6
50,remember,dull,unrel_weak,705.8
1050,remember,dull,unrel_weak,759.4
50,smart,dumb,strong,646.8
1050,smart,dumb,strong,738.2
50,idiot,dumb,weak,604.0
1050,idiot,dumb,weak,658.3
50,experience,dumb,unrel_strong,637.3
1050,experience,dumb,unrel_strong,710.5
50,courageous,dumb,unrel_weak,698.7
1050,courageous,dumb,unrel_weak,700.7
50,dawn,dusk,strong,594.6
1050,dawn,dusk,strong,668.2
50,evening,dusk,weak,733.6
1050,evening,dusk,weak,648.4
50,buy,dusk,unrel_strong,784.6
1050,buy,dusk,unrel_strong,739.1
50,prove,dusk,unrel_weak,722.2
1050,prove,dusk,unrel_weak,695.9
50,lint,dust,strong,628.0
1050,lint,dust,strong,610.1
50,cleaning,dust,weak,597.2
1050,cleaning,dust,weak,697.7
50,heaven,dust,unrel_strong,649.0
1050,heaven,dust,unrel_strong,664.7
50,missile,dust,unrel_weak,664.5
1050,missile,dust,unrel_weak,649.4
50,obligation,duty,strong,673.2
1050,obligation,duty,strong,739.8
50,responsibility,duty,weak,827.0
1050,responsibility,duty,weak,691.8
50,gone,duty,unrel_strong,748.9
1050,gone,duty,unrel_strong,656.4
50,empty,duty,unrel_weak,862.0
1050,empty,duty,unrel_weak,681.9
50,lobe,ear,strong,681.6
1050,lobe,ear,strong,598.6
50,eye,ear,weak,626.1
1050,eye,ear,weak,596.0
50,tardy,ear,unrel_strong,666.5
1050,tardy,ear,unrel_strong,596.8
50,graceful,ear,unrel_weak,606.3
1050,graceful,ear,unrel_weak,703.2
50,late,early,strong,663.0
1050,late,early,strong,613.0
50,morning,early,weak,602.6
1050,morning,early,weak,658.4
50,dim,early,unrel_strong,612.4
1050,dim,early,unrel_strong,763.3
50,core,early,unrel_weak,571.2
1050,core,early,unrel_weak,734.7
50,world,earth,strong,617.7
1050,world,earth,strong,628.5
50,matter,earth,weak,608.2
1050,matter,earth,weak,655.8
50,pieces,earth,unrel_strong,602.1
1050,pieces,earth,unrel_strong,727.7
50,blot,earth,unrel_weak,603.5
1050,blot,earth,unrel_weak,704.3
50,disaster,earthquake,strong,603.5
1050,disaster,earthquake,strong,758.8
50,evacuate,earthquake,weak,714.3
1050,evacuate,earthquake,weak,833.1
50,hardy,earthquake,unrel_strong,715.8
1050,hardy,earthquake,unrel_strong,706.4
50,well,earthquake,unrel_weak,648.4
1050,well,earthquake,unrel_weak,842.3
50,west,east,strong,590.3
1050,west,east,strong,622.2
50,direction,east,weak,564.1
1050,direction,east,weak,666.7
50,exact,east,unrel_strong,676.0
1050,exact,east,unrel_strong,755.5
50,stewardess,east,unrel_weak,698.8
1050,stewardess,east,unrel_weak,686.7
50,simple,easy,strong,587.2
1050,simple,easy,strong,640.4
50,tranquil,easy,weak,638.7
1050,tranquil,easy,weak,646.1
50,vast,easy,unrel_strong,637.7
1050,vast,easy,unrel_strong,649.8
50,healthy,easy,unrel_weak,597.8
1050,healthy,easy,unrel_weak,681.4
50,feed,eat,strong,646.5
1050,feed,eat,strong,642.9
50,banquet,eat,weak,692.9
1050,banquet,eat,weak,591.9
50,mystery,eat,unrel_strong,566.7
1050,mystery,eat,unrel_strong,526.0
50,thermometer,eat,unrel_weak,627.9
1050,thermometer,eat,unrel_weak,625.3
50,yolk,egg,strong,582.2
1050,yolk,egg,strong,625.6
50,protein,egg,weak,640.5
1050,protein,egg,weak,614.8
50,meaning,egg,unrel_strong,534.3
1050,meaning,egg,unrel_strong,690.4
50,content,egg,unrel_weak,606.9
1050,content,egg,unrel_weak,625.9
50,boiled,eggs,strong,553.4
1050,boiled,eggs,strong,649.8
50,row,eggs,weak,590.0
1050,row,eggs,weak,705.8
50,trick,eggs,unrel_strong,604.7
1050,trick,eggs,unrel_strong,684.1
50,mend,eggs,unrel_weak,652.3
1050,mend,eggs,unrel_weak,827.0
50,pyramid,egypt,strong,687.2
1050,pyramid,egypt,strong,784.1
50,camel,egypt,weak,663.2
1050,camel,egypt,weak,837.2
50,shove,egypt,unrel_strong,702.6
1050,shove,egypt,unrel_strong,725.9
50,gallop,egypt,unrel_weak,756.8
1050,gallop,egypt,unrel_weak,809.6
50,figure,eight,strong,715.1
1050,figure,eight,strong,616.3
50,section,eight,weak,669.0
1050,section,eight,weak,661.7
50,society,eight,unrel_strong,661.4
1050,society,eight,unrel_strong,650.9
50,treatment,eight,unrel_weak,713.7
1050,treatment,eight,unrel_weak,642.8
50,vote,elect,strong,648.0
1050,vote,elect,strong,609.0
50,ballot,elect,weak,567.0
1050,ballot,elect,weak,683.0
50,century,elect,unrel_strong,732.3
1050,century,elect,unrel_strong,720.7
50,breast,elect,unrel_weak,813.6
1050,breast,elect,unrel_weak,820.7
50,shock,electric,strong,711.7
1050,shock,electric,strong,815.3
50,charge,electric,weak,704.4
1050,charge,electric,weak,688.2
50,canyon,electric,unrel_strong,814.5
1050,canyon,electric,unrel_strong,718.8
50,adventure,electric,unrel_weak,715.4
1050,adventure,electric,unrel_weak,708.6
50,energy,electricity,strong,761.4
1050,energy,electricity,strong,899.3
50,amp,electricity,weak,709.5
1050,amp,electricity,weak,810.3
50,helium,electricity,unrel_strong,813.3
1050,helium,electricity,unrel_strong,939.9
50,bury,electricity,unrel_weak,845.8
1050,bury,electricity,unrel_weak,850.9
50,tusk,elephant,strong,677.2
1050,tusk,elephant,strong,719.0
50,husk,elephant,weak,611.0
1050,husk,elephant,weak,677.9
50,carrot,elephant,unrel_strong,721.9
1050,carrot,elephant,unrel_strong,762.2
50,tunnel,elephant,unrel_weak,629.3
1050,tunnel,elephant,unrel_weak,666.6
50,escalator,elevator,strong,628.9
1050,escalator,elevator,strong,699.9
50,up,elevator,weak,603.8
1050,up,elevator,weak,654.2
50,patio,elevator,unrel_strong,598.7
1050,patio,elevator,unrel_strong,597.7
50,violent,elevator,unrel_weak,712.7
1050,violent,elevator,unrel_weak,706.0
50,ten,eleven,strong,764.5
1050,ten,eleven,strong,635.2
50,seven,eleven,weak,646.2
1050,seven,eleven,weak,612.2
50,beans,eleven,unrel_strong,701.9
1050,beans,eleven,unrel_strong,628.0
50,house,eleven,unrel_weak,599.0
1050,house,eleven,unrel_weak,718.2
50,humiliate,embarrass,strong,881.8
1050,humiliate,embarrass,strong,842.1
50,degrade,embarrass,weak,819.8
1050,degrade,embarrass,weak,1047.3
50,lap,embarrass,unrel_strong,707.8
1050,lap,embarrass,unrel_strong,858.0
50,stairway,embarrass,unrel_weak,756.3
1050,stairway,embarrass,unrel_weak,850.2
50,ambulance,emergency,strong,647.7
1050,ambulance,emergency,strong,757.6
50,siren,emergency,weak,707.3
1050,siren,emergency,weak,682.6
50,europe,emergency,unrel_strong,674.8
1050,europe,emergency,unrel_strong,958.7
50,waste,emergency,unrel_weak,681.0
1050,waste,emergency,unrel_weak,733.1
50,feeling,emotion,strong,619.8
1050,feeling,emotion,strong,742.3
50,expression,emotion,weak,682.0
1050,expression,emotion,weak,827.8
50,gate,emotion,unrel_strong,667.8
1050,gate,emotion,unrel_strong,825.8
50,storage,emotion,unrel_weak,611.5
1050,storage,emotion,unrel_weak,767.9
50,roman,empire,strong,707.9
1050,roman,empire,strong,644.3
50,dynasty,empire,weak,686.6
1050,dynasty,empire,weak,676.9
50,variety,empire,unrel_strong,723.4
1050,variety,empire,unrel_strong,655.3
50,scar,empire,unrel_weak,744.8
1050,scar,empire,unrel_weak,617.3
50,employee,employer,strong,683.9
1050,employee,employer,strong,792.6
50,boss,employer,weak,796.7
1050,boss,employer,weak,675.4
50,grain,employer,unrel_strong,728.4
1050,grain,employer,unrel_strong,651.4
50,ridicule,employer,unrel_weak,802.0
1050,ridicule,employer,unrel_weak,644.7
50,vacancy,empty,strong,576.3
1050,vacancy,empty,strong,742.2
50,without,empty,weak,749.3
1050,without,empty,weak,646.4
50,appraise,empty,unrel_strong,746.9
1050,appraise,empty,unrel_strong,664.2
50,blubber,empty,unrel_weak,746.1
1050,blubber,empty,unrel_weak,713.8
50,discourage,encourage,strong,740.7
1050,discourage,encourage,strong,749.2
50,recommend,encourage,weak,689.1
1050,recommend,encourage,weak,748.7
50,solution,encourage,unrel_strong,720.1
1050,solution,encourage,unrel_strong,802.9
50,politician,encourage,unrel_weak,823.3
1050,politician,encourage,unrel_weak,740.1
50,outcome,end,strong,553.8
1050,outcome,end,strong,706.1
50,summary,end,weak,636.1
1050,summary,end,weak,769.7
50,gentleman,end,unrel_strong,563.9
1050,gentleman,end,unrel_strong,602.4
50,nitrogen,end,unrel_weak,663.6
1050,nitrogen,end,unrel_weak,663.2
50,conclusion,ending,strong,630.4
1050,conclusion,ending,strong,774.2
50,nerves,ending,weak,684.6
1050,nerves,ending,weak,846.9
50,borrow,ending,unrel_strong,658.3
1050,borrow,ending,unrel_strong,694.8
50,baker,ending,unrel_weak,672.5
1050,baker,ending,unrel_weak,630.1
50,adversary,enemy,strong,857.6
1050,adversary,enemy,strong,814.6
50,friendship,enemy,weak,848.3
1050,friendship,enemy,weak,748.5
50,satin,enemy,unrel_strong,740.9
1050,satin,enemy,unrel_strong,734.7
50,back,enemy,unrel_weak,696.4
1050,back,enemy,unrel_weak,818.2
50,kinetic,energy,strong,606.4
1050,kinetic,energy,strong,693.4
50,energetic,energy,weak,657.6
1050,energetic,energy,weak,603.3
50,foam,energy,unrel_strong,690.2
1050,foam,energy,unrel_strong,639.9
50,sweetheart,energy,unrel_weak,709.1
1050,sweetheart,energy,unrel_weak,671.7
50,london,england,strong,685.0
1050,london,england,strong,625.1
50,royal,england,weak,655.8
1050,royal,england,weak,732.8
50,sheep,england,unrel_strong,715.3
1050,sheep,england,unrel_strong,740.0
50,banker,england,unrel_weak,650.9
1050,banker,england,unrel_weak,673.1
50,language,english,strong,617.6
1050,language,english,strong,605.3
50,comma,english,weak,671.2
1050,comma,english,weak,784.8
50,brunette,english,unrel_strong,692.8
1050,brunette,english,unrel_strong,716.3
50,notify,english,unrel_weak,598.4
1050,notify,english,unrel_weak,710.6
50,magnify,enlarge,strong,798.1
1050,magnify,enlarge,strong,673.8
50,increase,enlarge,weak,735.9
1050,increase,enlarge,weak,724.0
50,here,enlarge,unrel_strong,814.4
1050,here,enlarge,unrel_strong,719.6
50,mints,enlarge,unrel_weak,858.3
1050,mints,enlarge,unrel_weak,834.5
50,plenty,enough,strong,630.3
1050,plenty,enough,strong,682.4
50,often,enough,weak,706.3
1050,often,enough,weak,610.2
50,define,enough,unrel_strong,633.8
1050,define,enough,unrel_strong,668.4
50,christian,enough,unrel_weak,629.3
1050,christian,enough,unrel_weak,746.2
50,exit,enter,strong,637.6
1050,exit,enter,strong,687.2
50,entry,enter,weak,578.2
1050,entry,enter,weak,646.8
50,control,enter,unrel_strong,716.9
1050,control,enter,unrel_strong,674.1
50,empire,enter,unrel_weak,638.3
1050,empire,enter,unrel_weak,745.4
50,surroundings,environment,strong,748.9
1050,surroundings,environment,strong,770.9
