isi,prime,target,condition,meanRT
50,reservation,skill,unrel_weak,571.5
1050,reservation,skill,unrel_weak,548.4
50,flesh,skin,strong,488.4
1050,flesh,skin,strong,480.2
50,smooth,skin,weak,483.7
1050,smooth,skin,weak,573.9
50,fan,skin,unrel_strong,487.2
1050,fan,skin,unrel_strong,487.9
50,husky,skin,unrel_weak,518.8
1050,husky,skin,unrel_weak,521.5
50,lean,skinny,strong,572.2
1050,lean,skinny,strong,549.5
50,slender,skinny,weak,538.8
1050,slender,skinny,weak,476.5
50,tonic,skinny,unrel_strong,559.6
1050,tonic,skinny,unrel_strong,542.4
50,fantastic,skinny,unrel_weak,561.0
1050,fantastic,skinny,unrel_weak,564.9
50,cloud,sky,strong,509.2
1050,cloud,sky,strong,515.7
50,rocket,sky,weak,530.4
1050,rocket,sky,weak,480.3
50,introduce,sky,unrel_strong,568.6
1050,introduce,sky,unrel_strong,572.9
50,christmas,sky,unrel_weak,510.5
1050,christmas,sky,unrel_weak,494.3
50,master,slave,strong,518.4
1050,master,slave,strong,492.0
50,bondage,slave,weak,550.3
1050,bondage,slave,weak,483.3
50,deer,slave,unrel_strong,510.0
1050,deer,slave,unrel_strong,521.5
50,popcorn,slave,unrel_weak,612.6
1050,popcorn,slave,unrel_weak,567.0
50,nap,sleep,strong,502.4
1050,nap,sleep,strong,494.4
50,motel,sleep,weak,544.7
1050,motel,sleep,weak,474.1
50,unseen,sleep,unrel_strong,513.8
1050,unseen,sleep,unrel_strong,513.4
50,farmer,sleep,unrel_weak,525.1
1050,farmer,sleep,unrel_weak,519.0
50,glide,slide,strong,586.5
1050,glide,slide,strong,547.8
50,playground,slide,weak,522.0
1050,playground,slide,weak,480.9
50,scold,slide,unrel_strong,629.3
1050,scold,slide,unrel_strong,511.0
50,mink,slide,unrel_weak,486.0
1050,mink,slide,unrel_weak,580.4
50,slide,slip,strong,586.7
1050,slide,slip,strong,464.9
50,deposit,slip,weak,563.1
1050,deposit,slip,weak,477.3
50,pail,slip,unrel_strong,534.3
1050,pail,slip,unrel_strong,518.3
50,physical,slip,unrel_weak,503.8
1050,physical,slip,unrel_weak,451.2
50,fast,slow,strong,543.9
1050,fast,slow,strong,513.2
50,hurry,slow,weak,477.2
1050,hurry,slow,weak,497.8
50,warrior,slow,unrel_strong,564.9
1050,warrior,slow,unrel_strong,497.5
50,empathy,slow,unrel_weak,503.7
1050,empathy,slow,unrel_weak,520.7
50,tramp,slut,strong,524.3
1050,tramp,slut,strong,532.0
50,virgin,slut,weak,544.0
1050,virgin,slut,weak,507.9
50,stench,slut,unrel_strong,531.1
1050,stench,slut,unrel_strong,523.9
50,silent,slut,unrel_weak,650.0
1050,silent,slut,unrel_weak,575.0
50,microscope,small,strong,584.1
1050,microscope,small,strong,526.7
50,thin,small,weak,580.7
1050,thin,small,weak,530.3
50,lease,small,unrel_strong,560.9
1050,lease,small,unrel_strong,493.9
50,riot,small,unrel_weak,653.2
1050,riot,small,unrel_weak,512.3
50,wit,smart,strong,513.0
1050,wit,smart,strong,523.9
50,teacher,smart,weak,534.4
1050,teacher,smart,weak,524.4
50,humiliate,smart,unrel_strong,554.7
1050,humiliate,smart,unrel_strong,528.5
50,slice,smart,unrel_weak,489.8
1050,slice,smart,unrel_weak,532.7
50,crush,smash,strong,535.4
1050,crush,smash,strong,490.4
50,break,smash,weak,524.1
1050,break,smash,weak,606.3
50,booth,smash,unrel_strong,564.1
1050,booth,smash,unrel_strong,507.8
50,fabric,smash,unrel_weak,525.3
1050,fabric,smash,unrel_weak,521.8
50,stench,smell,strong,494.5
1050,stench,smell,strong,481.7
50,sneakers,smell,weak,504.6
1050,sneakers,smell,weak,541.7
50,conclusion,smell,unrel_strong,524.8
1050,conclusion,smell,unrel_strong,566.1
50,attitude,smell,unrel_weak,572.0
1050,attitude,smell,unrel_weak,503.6
50,cigar,smoke,strong,556.2
1050,cigar,smoke,strong,487.7
50,fumes,smoke,weak,494.9
1050,fumes,smoke,weak,552.2
50,fence,smoke,unrel_strong,579.0
1050,fence,smoke,unrel_strong,543.7
50,lane,smoke,unrel_weak,545.6
1050,lane,smoke,unrel_weak,484.4
50,rough,smooth,strong,537.6
1050,rough,smooth,strong,514.7
50,flow,smooth,weak,598.3
1050,flow,smooth,weak,534.1
50,assistant,smooth,unrel_strong,497.5
1050,assistant,smooth,unrel_strong,491.2
50,relax,smooth,unrel_weak,530.0
1050,relax,smooth,unrel_weak,556.7
50,smear,smudge,strong,528.5
1050,smear,smudge,strong,549.5
50,blot,smudge,weak,568.1
1050,blot,smudge,weak,524.7
50,open,smudge,unrel_strong,531.5
1050,open,smudge,unrel_strong,537.6
50,harm,smudge,unrel_weak,566.0
1050,harm,smudge,unrel_weak,572.5
50,escargot,snail,strong,588.4
1050,escargot,snail,strong,545.1
50,crawl,snail,weak,521.1
1050,crawl,snail,weak,513.1
50,happiness,snail,unrel_strong,558.0
1050,happiness,snail,unrel_strong,593.9
50,outrageous,snail,unrel_weak,567.4
1050,outrageous,snail,unrel_weak,519.5
50,allergy,sneeze,strong,574.8
1050,allergy,sneeze,strong,587.9
50,flu,sneeze,weak,552.2
1050,flu,sneeze,weak,629.1
50,yolk,sneeze,unrel_strong,540.4
1050,yolk,sneeze,unrel_strong,530.3
50,negotiation,sneeze,unrel_weak,637.3
1050,negotiation,sneeze,unrel_weak,496.8
50,snotty,snob,strong,521.8
1050,snotty,snob,strong,480.7
50,cheerleader,snob,weak,491.1
1050,cheerleader,snob,weak,487.0
50,goodbye,snob,unrel_strong,548.2
1050,goodbye,snob,unrel_strong,519.5
50,grizzly,snob,unrel_weak,499.0
1050,grizzly,snob,unrel_weak,533.7
50,sleigh,snow,strong,508.2
1050,sleigh,snow,strong,470.0
50,cold,snow,weak,478.8
1050,cold,snow,weak,471.1
50,checking,snow,unrel_strong,527.3
1050,checking,snow,unrel_strong,492.8
50,supervisor,snow,unrel_weak,581.4
1050,supervisor,snow,unrel_weak,574.6
50,zest,soap,strong,582.7
1050,zest,soap,strong,486.4
50,laundry,soap,weak,488.8
1050,laundry,soap,weak,549.4
50,righteous,soap,unrel_strong,566.0
1050,righteous,soap,unrel_strong,482.7
50,silly,soap,unrel_weak,513.2
1050,silly,soap,unrel_weak,464.3
50,culture,society,strong,574.0
1050,culture,society,strong,574.2
50,economy,society,weak,575.8
1050,economy,society,weak,594.0
50,gin,society,unrel_strong,706.6
1050,gin,society,unrel_strong,518.5
50,tend,society,unrel_weak,584.9
1050,tend,society,unrel_weak,561.5
50,pop,soda,strong,530.2
1050,pop,soda,strong,535.8
50,slice,soda,weak,529.5
1050,slice,soda,weak,440.9
50,spider,soda,unrel_strong,533.8
1050,spider,soda,unrel_strong,504.0
50,egg,soda,unrel_weak,526.6
1050,egg,soda,unrel_weak,464.5
50,fluffy,soft,strong,487.7
1050,fluffy,soft,strong,501.0
50,caress,soft,weak,555.4
1050,caress,soft,weak,549.6
50,clarinet,soft,unrel_strong,464.5
1050,clarinet,soft,unrel_strong,518.7
50,medium,soft,unrel_weak,585.6
1050,medium,soft,unrel_weak,465.4
50,daughter,son,strong,514.9
1050,daughter,son,strong,492.4
50,junior,son,weak,480.4
1050,junior,son,weak,489.1
50,eyebrows,son,unrel_strong,481.9
1050,eyebrows,son,unrel_strong,520.0
50,never,son,unrel_weak,538.9
1050,never,son,unrel_weak,510.7
50,verse,song,strong,491.2
1050,verse,song,strong,473.7
50,chorus,song,weak,499.4
1050,chorus,song,weak,515.2
50,weed,song,unrel_strong,571.6
1050,weed,song,unrel_strong,463.9
50,brown,song,unrel_weak,556.9
1050,brown,song,unrel_weak,647.3
50,alto,soprano,strong,610.0
1050,alto,soprano,strong,510.4
50,tenor,soprano,weak,555.7
1050,tenor,soprano,weak,526.4
50,pardon,soprano,unrel_strong,669.0
1050,pardon,soprano,unrel_strong,589.3
50,ring,soprano,unrel_weak,623.1
1050,ring,soprano,unrel_weak,636.5
50,fraternity,sorority,strong,567.3
1050,fraternity,sorority,strong,512.7
50,chapter,sorority,weak,623.4
1050,chapter,sorority,weak,594.4
50,umbrella,sorority,unrel_strong,586.3
1050,umbrella,sorority,unrel_strong,674.3
50,slave,sorority,unrel_weak,617.6
1050,slave,sorority,unrel_weak,670.5
50,regret,sorry,strong,494.7
1050,regret,sorry,strong,549.8
50,empathy,sorry,weak,462.5
1050,empathy,sorry,weak,550.0
50,explanation,sorry,unrel_strong,524.5
1050,explanation,sorry,unrel_strong,467.1
50,jewelry,sorry,unrel_weak,441.6
1050,jewelry,sorry,unrel_weak,510.0
50,tone,sound,strong,561.8
1050,tone,sound,strong,475.6
50,sonic,sound,weak,584.3
1050,sonic,sound,weak,517.2
50,bristle,sound,unrel_strong,492.2
1050,bristle,sound,unrel_strong,545.9
50,plumber,sound,unrel_weak,501.1
1050,plumber,sound,unrel_weak,508.1
50,chicken,soup,strong,572.4
1050,chicken,soup,strong,503.4
50,stew,soup,weak,476.0
1050,stew,soup,weak,485.7
50,mellow,soup,unrel_strong,466.8
1050,mellow,soup,unrel_strong,562.4
50,inflation,soup,unrel_weak,513.5
1050,inflation,soup,unrel_weak,514.1
50,sweet,sour,strong,500.0
1050,sweet,sour,strong,556.1
50,taste,sour,weak,466.2
1050,taste,sour,weak,537.2
50,sympathy,sour,unrel_strong,528.8
1050,sympathy,sour,unrel_strong,482.0
50,remorse,sour,unrel_weak,558.9
1050,remorse,sour,unrel_weak,524.2
50,north,south,strong,541.0
1050,north,south,strong,453.1
50,mexico,south,weak,527.5
1050,mexico,south,weak,499.9
50,cigar,south,unrel_strong,530.0
1050,cigar,south,unrel_strong,514.6
50,unusual,south,unrel_weak,494.7
1050,unusual,south,unrel_weak,554.2
50,astronaut,space,strong,525.9
1050,astronaut,space,strong,579.6
50,astrology,space,weak,550.1
1050,astrology,space,weak,560.1
50,fighter,space,unrel_strong,478.7
1050,fighter,space,unrel_strong,622.2
50,cardboard,space,unrel_weak,479.8
1050,cardboard,space,unrel_weak,512.0
50,pasta,spaghetti,strong,610.6
1050,pasta,spaghetti,strong,567.7
50,aroma,spaghetti,weak,653.4
1050,aroma,spaghetti,weak,563.2
50,jar,spaghetti,unrel_strong,652.2
1050,jar,spaghetti,unrel_strong,622.6
50,gavel,spaghetti,unrel_weak,649.7
1050,gavel,spaghetti,unrel_weak,620.2
50,attention,span,strong,525.9
1050,attention,span,strong,522.2
50,bridge,span,weak,551.6
1050,bridge,span,weak,526.8
50,drum,span,unrel_strong,527.9
1050,drum,span,unrel_strong,525.7
50,publication,span,unrel_weak,609.5
1050,publication,span,unrel_weak,559.0
50,talk,speak,strong,501.9
1050,talk,speak,strong,525.9
50,reply,speak,weak,510.2
1050,reply,speak,weak,556.5
50,brat,speak,unrel_strong,523.2
1050,brat,speak,unrel_strong,554.2
50,tread,speak,unrel_weak,531.1
1050,tread,speak,unrel_weak,501.0
50,detail,specific,strong,588.4
1050,detail,specific,strong,707.8
50,distinct,specific,weak,598.9
1050,distinct,specific,weak,610.4
50,physiology,specific,unrel_strong,629.0
1050,physiology,specific,unrel_strong,618.2
50,terrible,specific,unrel_weak,572.9
1050,terrible,specific,unrel_weak,563.1
50,accelerate,speed,strong,515.8
1050,accelerate,speed,strong,496.2
50,vehicle,speed,weak,538.1
1050,vehicle,speed,weak,544.6
50,regret,speed,unrel_strong,553.5
1050,regret,speed,unrel_strong,527.6
50,relish,speed,unrel_weak,534.4
1050,relish,speed,unrel_weak,561.7
50,oregano,spice,strong,553.0
1050,oregano,spice,strong,517.1
50,parsley,spice,weak,549.5
1050,parsley,spice,weak,515.8
50,knock,spice,unrel_strong,559.5
1050,knock,spice,unrel_strong,564.8
50,mat,spice,unrel_weak,537.5
1050,mat,spice,unrel_weak,526.5
50,cobweb,spider,strong,582.3
1050,cobweb,spider,strong,502.0
50,bug,spider,weak,515.5
1050,bug,spider,weak,534.2
50,cocoon,spider,unrel_strong,553.2
1050,cocoon,spider,unrel_strong,644.6
50,look,spider,unrel_weak,521.2
1050,look,spider,unrel_weak,511.7
50,pour,spill,strong,547.2
1050,pour,spill,strong,507.0
50,overflow,spill,weak,492.0
1050,overflow,spill,weak,570.5
50,mafia,spill,unrel_strong,556.6
1050,mafia,spill,unrel_strong,522.0
50,scratch,spill,unrel_weak,597.2
1050,scratch,spill,unrel_weak,537.7
50,popeye,spinach,strong,660.8
1050,popeye,spinach,strong,509.6
50,broccoli,spinach,weak,568.3
1050,broccoli,spinach,weak,544.4
50,carton,spinach,unrel_strong,542.0
1050,carton,spinach,unrel_strong,627.1
50,plug,spinach,unrel_weak,558.2
1050,plug,spinach,unrel_weak,549.1
50,backbone,spine,strong,549.9
1050,backbone,spine,strong,531.5
50,cactus,spine,weak,546.2
1050,cactus,spine,weak,515.6
50,magazine,spine,unrel_strong,518.0
1050,magazine,spine,unrel_strong,518.5
50,real,spine,unrel_weak,486.4
1050,real,spine,unrel_weak,640.0
50,saliva,spit,strong,476.4
1050,saliva,spit,strong,499.1
50,suck,spit,weak,577.9
1050,suck,spit,weak,508.4
50,england,spit,unrel_strong,591.9
1050,england,spit,unrel_strong,518.2
50,deceit,spit,unrel_weak,558.7
1050,deceit,spit,unrel_weak,614.8
50,brat,spoiled,strong,597.9
1050,brat,spoiled,strong,495.6
50,rotten,spoiled,weak,524.6
1050,rotten,spoiled,weak,528.4
50,rug,spoiled,unrel_strong,522.7
1050,rug,spoiled,unrel_strong,621.4
50,argument,spoiled,unrel_weak,591.8
1050,argument,spoiled,unrel_weak,542.8
50,fork,spoon,strong,562.4
1050,fork,spoon,strong,514.5
50,stir,spoon,weak,542.0
1050,stir,spoon,weak,482.5
50,weird,spoon,unrel_strong,581.7
1050,weird,spoon,unrel_strong,581.8
50,point,spoon,unrel_weak,508.6
1050,point,spoon,unrel_weak,587.8
50,competition,sport,strong,517.2
1050,competition,sport,strong,555.7
50,wrestling,sport,weak,579.4
1050,wrestling,sport,weak,552.1
50,elaborate,sport,unrel_strong,569.2
1050,elaborate,sport,unrel_strong,593.0
50,winding,sport,unrel_weak,525.2
1050,winding,sport,unrel_weak,549.5
50,athletic,sports,strong,484.9
1050,athletic,sports,strong,709.7
50,referee,sports,weak,547.3
1050,referee,sports,weak,488.0
50,zest,sports,unrel_strong,515.9
1050,zest,sports,unrel_strong,555.3
50,prom,sports,unrel_weak,525.2
1050,prom,sports,unrel_weak,560.1
50,stain,spot,strong,508.5
1050,stain,spot,strong,537.2
50,spotless,spot,weak,528.4
1050,spotless,spot,weak,494.4
50,allegiance,spot,unrel_strong,563.3
1050,allegiance,spot,unrel_strong,593.4
50,interior,spot,unrel_weak,554.4
1050,interior,spot,unrel_weak,543.3
50,fall,spring,strong,525.8
1050,fall,spring,strong,487.9
50,autumn,spring,weak,574.8
1050,autumn,spring,weak,495.0
50,compass,spring,unrel_strong,645.9
1050,compass,spring,unrel_strong,592.2
50,spicy,spring,unrel_weak,555.8
1050,spicy,spring,unrel_weak,465.8
50,circle,square,strong,511.8
1050,circle,square,strong,571.6
50,bouillon,square,weak,552.8
1050,bouillon,square,weak,581.7
50,neutron,square,unrel_strong,480.3
1050,neutron,square,unrel_strong,488.9
50,shorts,square,unrel_weak,559.3
1050,shorts,square,unrel_weak,535.9
50,pile,stack,strong,497.9
1050,pile,stack,strong,497.1
50,hay,stack,weak,538.6
1050,hay,stack,weak,498.3
50,service,stack,unrel_strong,596.7
1050,service,stack,unrel_strong,525.1
50,deputy,stack,unrel_weak,534.5
1050,deputy,stack,unrel_weak,573.0
50,faculty,staff,strong,563.0
1050,faculty,staff,strong,494.0
50,personnel,staff,weak,502.2
1050,personnel,staff,weak,489.0
50,crook,staff,unrel_strong,544.0
1050,crook,staff,unrel_strong,519.1
50,pub,staff,unrel_weak,542.8
1050,pub,staff,unrel_weak,510.5
50,phase,stage,strong,600.4
1050,phase,stage,strong,507.9
50,platform,stage,weak,545.5
1050,platform,stage,weak,567.4
50,bulletin,stage,unrel_strong,561.1
1050,bulletin,stage,unrel_strong,543.6
50,braces,stage,unrel_weak,509.5
1050,braces,stage,unrel_weak,517.2
50,spot,stain,strong,470.5
1050,spot,stain,strong,535.1
50,mildew,stain,weak,646.3
1050,mildew,stain,weak,508.1
50,memorial,stain,unrel_strong,553.0
1050,memorial,stain,unrel_strong,565.1
50,wage,stain,unrel_weak,506.4
1050,wage,stain,unrel_weak,470.5
50,step,stair,strong,540.3
1050,step,stair,strong,445.2
50,elevator,stair,weak,551.3
1050,elevator,stair,weak,514.9
50,blackboard,stair,unrel_strong,559.6
1050,blackboard,stair,unrel_strong,436.2
50,gamble,stair,unrel_weak,518.5
1050,gamble,stair,unrel_weak,521.1
50,steps,stairs,strong,488.4
1050,steps,stairs,strong,507.4
50,stairway,stairs,weak,508.5
1050,stairway,stairs,weak,518.2
50,china,stairs,unrel_strong,589.9
1050,china,stairs,unrel_strong,584.3
50,deliver,stairs,unrel_weak,545.7
1050,deliver,stairs,unrel_weak,490.6
50,postage,stamp,strong,526.2
1050,postage,stamp,strong,573.2
50,collect,stamp,weak,507.2
1050,collect,stamp,weak,505.4
50,drunk,stamp,unrel_strong,530.4
1050,drunk,stamp,unrel_strong,493.9
50,flood,stamp,unrel_weak,597.8
1050,flood,stamp,unrel_weak,514.3
50,stapler,staple,strong,507.0
1050,stapler,staple,strong,563.3
50,paperclip,staple,weak,525.7
1050,paperclip,staple,weak,564.2
50,poem,staple,unrel_strong,670.4
1050,poem,staple,unrel_strong,570.4
50,part,staple,unrel_weak,587.2
1050,part,staple,unrel_weak,530.5
50,twinkle,star,strong,500.7
1050,twinkle,star,strong,496.8
50,meteorite,star,weak,540.7
1050,meteorite,star,weak,524.2
50,charcoal,star,unrel_strong,581.8
1050,charcoal,star,unrel_strong,539.8
50,eye,star,unrel_weak,548.8
1050,eye,star,unrel_weak,516.5
50,glare,stare,strong,513.4
1050,glare,stare,strong,509.8
50,watch,stare,weak,520.5
1050,watch,stare,weak,513.1
50,trustworthy,stare,unrel_strong,597.2
1050,trustworthy,stare,unrel_strong,477.7
50,insult,stare,unrel_weak,519.9
1050,insult,stare,unrel_weak,544.9
50,finish,start,strong,476.6
1050,finish,start,strong,505.2
50,end,start,weak,495.2
1050,end,start,weak,488.2
50,porcelain,start,unrel_strong,541.2
1050,porcelain,start,unrel_strong,521.8
50,crew,start,unrel_weak,513.7
1050,crew,start,unrel_weak,517.3
50,united,states,strong,650.9
1050,united,states,strong,602.6
50,southern,states,weak,588.2
1050,southern,states,weak,541.6
50,lips,states,unrel_strong,604.1
1050,lips,states,unrel_strong,538.1
50,cork,states,unrel_weak,565.0
1050,cork,states,unrel_weak,531.5
50,service,station,strong,553.6
1050,service,station,strong,551.3
50,train,station,weak,595.2
1050,train,station,weak,567.7
50,rights,station,unrel_strong,565.5
1050,rights,station,unrel_strong,596.3
50,hawaii,station,unrel_weak,622.5
1050,hawaii,station,unrel_weak,489.0
50,remain,stay,strong,498.6
1050,remain,stay,strong,495.9
50,move,stay,weak,483.9
1050,move,stay,weak,480.1
50,celery,stay,unrel_strong,569.6
1050,celery,stay,unrel_strong,436.4
50,plate,stay,unrel_weak,515.7
1050,plate,stay,unrel_weak,579.3
50,meat,steak,strong,566.9
1050,meat,steak,strong,508.7
50,veal,steak,weak,543.6
1050,veal,steak,weak,534.4
50,drapes,steak,unrel_strong,588.9
1050,drapes,steak,unrel_strong,513.8
50,letter,steak,unrel_weak,547.2
1050,letter,steak,unrel_weak,513.1
50,iron,steel,strong,494.6
1050,iron,steel,strong,592.5
50,industry,steel,weak,480.3
1050,industry,steel,weak,530.0
50,usual,steel,unrel_strong,514.1
1050,usual,steel,unrel_strong,526.9
50,pool,steel,unrel_weak,456.1
1050,pool,steel,unrel_weak,469.5
50,drum,stick,strong,491.6
1050,drum,stick,strong,506.4
50,attach,stick,weak,579.1
1050,attach,stick,weak,542.4
50,spot,stick,unrel_strong,529.5
1050,spot,stick,unrel_strong,557.6
50,player,stick,unrel_weak,521.5
1050,player,stick,unrel_weak,544.6
50,rigid,stiff,strong,535.1
1050,rigid,stiff,strong,520.5
50,cardboard,stiff,weak,528.6
1050,cardboard,stiff,weak,526.6
50,pudding,stiff,unrel_strong,558.1
1050,pudding,stiff,unrel_strong,535.6
50,rat,stiff,unrel_weak,501.6
1050,rat,stiff,unrel_weak,481.3
50,motionless,still,strong,549.8
1050,motionless,still,strong,489.7
50,silent,still,weak,529.3
1050,silent,still,weak,555.2
50,beautiful,still,unrel_strong,531.9
1050,beautiful,still,unrel_strong,508.0
50,flow,still,unrel_weak,507.4
1050,flow,still,unrel_weak,525.5
50,bee,sting,strong,538.7
1050,bee,sting,strong,542.7
50,hornet,sting,weak,525.9
1050,hornet,sting,weak,471.7
50,hindsight,sting,unrel_strong,613.2
1050,hindsight,sting,unrel_strong,529.7
50,crawl,sting,unrel_weak,575.9
1050,crawl,sting,unrel_weak,530.8
50,intestine,stomach,strong,536.9
1050,intestine,stomach,strong,509.9
50,nauseous,stomach,weak,587.8
1050,nauseous,stomach,weak,575.6
50,hitchhike,stomach,unrel_strong,558.1
1050,hitchhike,stomach,unrel_strong,509.8
50,thought,stomach,unrel_weak,567.8
1050,thought,stomach,unrel_weak,499.5
50,grocery,store,strong,532.4
1050,grocery,store,strong,490.2
50,sales,store,weak,532.1
1050,sales,store,weak,487.9
50,white,store,unrel_strong,536.6
1050,white,store,unrel_strong,488.7
50,english,store,unrel_weak,487.7
1050,english,store,unrel_weak,483.4
50,hurricane,storm,strong,554.9
1050,hurricane,storm,strong,495.9
50,tropical,storm,weak,455.0
1050,tropical,storm,weak,538.3
50,suggestion,storm,unrel_strong,468.1
1050,suggestion,storm,unrel_strong,539.8
50,curse,storm,unrel_weak,557.6
1050,curse,storm,unrel_weak,509.2
50,legend,story,strong,465.6
1050,legend,story,strong,547.4
50,fairy,story,weak,556.8
1050,fairy,story,weak,566.2
50,label,story,unrel_strong,473.3
1050,label,story,unrel_strong,438.7
50,ignore,story,unrel_weak,481.2
1050,ignore,story,unrel_weak,513.7
50,appliance,stove,strong,569.0
1050,appliance,stove,strong,588.1
50,kettle,stove,weak,510.2
1050,kettle,stove,weak,478.5
50,digit,stove,unrel_strong,545.5
1050,digit,stove,unrel_strong,530.4
50,second,stove,unrel_weak,540.0
1050,second,stove,unrel_weak,496.9
50,weird,strange,strong,479.6
1050,weird,strange,strong,501.5
50,behavior,strange,weak,500.7
1050,behavior,strange,weak,645.0
50,plaster,strange,unrel_strong,500.8
1050,plaster,strange,unrel_strong,550.4
50,duck,strange,unrel_weak,502.1
1050,duck,strange,unrel_weak,526.9
50,jock,strap,strong,526.4
1050,jock,strap,strong,490.4
50,belt,strap,weak,556.2
1050,belt,strap,weak,490.8
50,pan,strap,unrel_strong,512.3
1050,pan,strap,unrel_strong,456.5
50,network,strap,unrel_weak,568.2
1050,network,strap,unrel_weak,535.6
50,hut,straw,strong,548.1
1050,hut,straw,strong,513.7
50,sip,straw,weak,553.6
1050,sip,straw,weak,464.2
50,monotonous,straw,unrel_strong,545.0
1050,monotonous,straw,unrel_strong,487.2
50,seatbelt,straw,unrel_weak,574.9
1050,seatbelt,straw,unrel_weak,483.2
50,shortcake,strawberry,strong,531.0
1050,shortcake,strawberry,strong,505.6
50,festival,strawberry,weak,513.9
1050,festival,strawberry,weak,594.2
50,triumph,strawberry,unrel_strong,616.6
1050,triumph,strawberry,unrel_strong,563.8
50,title,strawberry,unrel_weak,516.1
1050,title,strawberry,unrel_weak,478.2
50,brook,stream,strong,549.1
1050,brook,stream,strong,492.7
50,canal,stream,weak,500.1
1050,canal,stream,weak,539.8
50,squid,stream,unrel_strong,491.1
1050,squid,stream,unrel_strong,532.6
50,annual,stream,unrel_weak,531.9
1050,annual,stream,unrel_weak,497.3
50,boulevard,street,strong,508.7
1050,boulevard,street,strong,513.3
50,cross,street,weak,465.1
1050,cross,street,weak,522.9
50,noisy,street,unrel_strong,483.8
1050,noisy,street,unrel_strong,511.5
50,conclude,street,unrel_weak,548.4
1050,conclude,street,unrel_weak,500.3
50,weakness,strength,strong,504.1
1050,weakness,strength,strong,558.2
50,force,strength,weak,488.7
1050,force,strength,weak,488.8
50,cut,strength,unrel_strong,496.5
1050,cut,strength,unrel_strong,540.2
50,depend,strength,unrel_weak,699.3
1050,depend,strength,unrel_weak,520.8
50,tension,stress,strong,555.4
1050,tension,stress,strong,515.7
50,crisis,stress,weak,572.9
1050,crisis,stress,weak,502.2
50,wings,stress,unrel_strong,541.0
1050,wings,stress,unrel_strong,441.9
50,cradle,stress,unrel_weak,490.8
1050,cradle,stress,unrel_weak,505.8
50,discipline,strict,strong,550.1
1050,discipline,strict,strong,547.2
50,lenient,strict,weak,593.0
1050,lenient,strict,weak,511.6
50,tangy,strict,unrel_strong,530.7
1050,tangy,strict,unrel_strong,568.4
50,geese,strict,unrel_weak,533.4
1050,geese,strict,unrel_weak,578.5
50,guitar,string,strong,533.2
1050,guitar,string,strong,688.9
50,strand,string,weak,524.2
1050,strand,string,weak,502.0
50,notice,string,unrel_strong,683.5
1050,notice,string,unrel_strong,524.9
50,costume,string,unrel_weak,581.0
1050,costume,string,unrel_weak,478.4
50,plaid,stripe,strong,592.4
1050,plaid,stripe,strong,464.3
50,solid,stripe,weak,576.5
1050,solid,stripe,weak,526.7
50,jaws,stripe,unrel_strong,525.0
1050,jaws,stripe,unrel_strong,486.4
50,end,stripe,unrel_weak,497.2
1050,end,stripe,unrel_weak,507.2
50,graduate,student,strong,545.3
1050,graduate,student,strong,549.6
50,serious,student,weak,521.1
1050,serious,student,weak,566.2
50,sick,student,unrel_strong,511.0
1050,sick,student,unrel_strong,495.6
50,spatula,student,unrel_weak,555.0
1050,spatula,student,unrel_weak,624.4
50,homework,study,strong,539.3
1050,homework,study,strong,523.8
50,desk,study,weak,522.6
1050,desk,study,weak,509.8
50,whiskey,study,unrel_strong,591.0
1050,whiskey,study,unrel_strong,495.7
50,wake,study,unrel_weak,531.7
1050,wake,study,unrel_weak,501.2
50,gullible,stupid,strong,511.0
1050,gullible,stupid,strong,538.0
50,clever,stupid,weak,510.1
1050,clever,stupid,weak,531.8
50,malt,stupid,unrel_strong,473.3
1050,malt,stupid,unrel_strong,502.8
50,how,stupid,unrel_weak,469.4
1050,how,stupid,unrel_weak,517.7
50,technique,style,strong,528.8
1050,technique,style,strong,525.5
50,modern,style,weak,472.8
1050,modern,style,weak,478.8
50,lobe,style,unrel_strong,512.6
1050,lobe,style,unrel_strong,549.9
50,lose,style,unrel_weak,541.8
1050,lose,style,unrel_weak,525.0
50,topic,subject,strong,540.6
1050,topic,subject,strong,536.5
50,object,subject,weak,548.8
1050,object,subject,weak,497.9
50,war,subject,unrel_strong,579.4
1050,war,subject,unrel_strong,517.7
50,revival,subject,unrel_weak,611.9
1050,revival,subject,unrel_weak,517.8
50,periscope,submarine,strong,676.6
1050,periscope,submarine,strong,585.2
50,vessel,submarine,weak,581.3
1050,vessel,submarine,weak,519.6
50,fries,submarine,unrel_strong,524.2
1050,fries,submarine,unrel_strong,661.7
50,several,submarine,unrel_weak,562.3
1050,several,submarine,unrel_weak,549.0
50,add,subtract,strong,586.4
1050,add,subtract,strong,562.0
50,difference,subtract,weak,612.6
1050,difference,subtract,weak,580.8
50,sash,subtract,unrel_strong,652.3
1050,sash,subtract,unrel_strong,561.7
50,animal,subtract,unrel_weak,619.8
1050,animal,subtract,unrel_weak,533.2
50,excel,succeed,strong,607.3
1050,excel,succeed,strong,572.1
50,achieve,succeed,weak,528.8
1050,achieve,succeed,weak,532.2
50,thanks,succeed,unrel_strong,631.2
1050,thanks,succeed,unrel_strong,514.4
50,pear,succeed,unrel_weak,590.9
1050,pear,succeed,unrel_weak,613.4
50,failure,success,strong,510.5
1050,failure,success,strong,555.8
50,achievement,success,weak,545.2
